customer_id,year_of_birth,age,education,marital_status,income,num_kids,num_teens,total_kids,date_joined,days_since_joined,days_since_last_purchase,mnt_wines,mnt_fruits,mnt_meat_products,mnt_fish_products,mnt_sweet_products,mnt_gold_products,total_spent,num_deal_purchases,num_web_purchases,num_catalog_purchases,num_store_purchases,num_web_visits_month,purchase_frequency,accepted_cmp_1,accepted_cmp_2,accepted_cmp_3,accepted_cmp_4,accepted_cmp_5,accepted_cmp_6,total_accepted_cmp,complained,length,recency,frequency,monetary,l_score,r_score,f_score,m_score,lrfm_score_combined,lrfm_segment_combined
7386,1976,38,Postgraduate,Single,30992.0,1,0,1,2013-04-22,594,83,17,0,14,7,3,2,43,1,1,0,3,7,5,0,0,0,0,0,0,0,0,594,594,5,43,3,2,4,1,3241,At Risk Customers - Low Engagement
7215,1983,31,Postgraduate,Single,101970.0,0,0,0,2013-12-03,369,69,722,27,102,44,72,168,1135,0,6,8,13,2,28,1,0,0,1,1,1,4,0,369,369,28,1135,2,3,1,4,2314,New Customers - High Engagement and Value
1491,1965,49,Postgraduate,Relationship,71488.0,0,0,0,2013-02-18,657,87,162,33,124,40,28,172,559,2,3,4,7,1,15,0,0,0,0,0,0,0,0,657,657,15,559,3,2,2,3,3223,At Risk Customers - Low Engagement
11071,1984,30,Postgraduate,Single,79607.0,0,0,0,2013-04-21,595,37,450,133,951,173,0,216,1923,1,3,6,6,1,16,0,0,0,0,0,1,1,0,595,595,16,1923,3,2,2,4,3224,At Risk Customers - Low Engagement
3381,1953,61,Postgraduate,Relationship,54348.0,1,1,2,2014-08-06,123,51,70,0,16,0,0,4,90,2,2,0,4,6,7,0,0,0,0,0,0,0,0,123,123,7,90,1,4,4,2,1442,New Customers - Low Engagement and Value
11051,1956,58,Postgraduate,Relationship,77376.0,1,1,2,2014-10-05,63,72,492,19,110,16,12,12,661,4,6,3,10,4,20,0,0,0,0,0,0,0,0,63,63,20,661,1,4,1,3,1413,New Customers - High Engagement and Value
8026,1952,62,Postgraduate,Relationship,62998.0,0,1,1,2013-09-30,433,10,120,58,73,65,89,58,463,5,5,4,5,5,15,0,0,0,0,0,0,0,0,433,433,15,463,2,3,2,3,2323,New Customers - High Engagement and Value
433,1958,56,Postgraduate,Single,61331.0,1,1,2,2013-10-03,430,42,534,5,47,0,5,41,632,5,11,1,6,8,19,0,0,0,0,0,0,0,0,430,430,19,632,2,3,2,3,2323,New Customers - High Engagement and Value
9597,1969,45,Postgraduate,Relationship,73448.0,0,0,0,2014-10-02,66,10,236,106,189,23,41,130,725,1,7,2,9,4,19,0,0,0,0,0,0,0,0,66,66,19,725,1,4,2,3,1423,New Customers - High Engagement and Value
5290,1964,50,Postgraduate,Relationship,41551.0,1,1,2,2013-08-14,480,51,220,0,33,3,0,23,279,5,5,1,5,8,12,0,0,0,0,0,0,0,0,480,480,12,279,2,3,3,2,2332,New Customers - Low Engagement and Value
1685,1967,47,Postgraduate,Relationship,62981.0,0,0,0,2013-03-17,630,21,796,14,590,38,44,0,1482,1,4,5,13,3,23,0,0,0,1,0,0,1,0,630,630,23,1482,3,2,1,4,3214,At Risk Customers - Low Engagement
5342,1976,38,Undergraduate,Single,9548.0,1,0,1,2012-08-08,851,31,0,1,3,10,6,9,29,2,1,0,3,8,5,0,0,0,0,0,0,0,0,851,851,5,29,4,1,4,1,4141,At Risk Customers - Low Engagement
9579,1959,55,Postgraduate,Relationship,33762.0,2,1,3,2013-07-07,518,61,53,1,34,2,0,16,106,3,2,2,2,8,7,0,0,0,0,0,0,0,0,518,518,7,106,3,2,4,2,3242,At Risk Customers - Low Engagement
7660,1973,41,Postgraduate,Single,35860.0,1,1,2,2014-05-19,202,37,15,0,8,4,2,20,49,2,1,1,2,5,5,0,0,1,0,0,1,2,0,202,202,5,49,1,4,4,1,1441,New Customers - Low Engagement and Value
1461,1965,49,Postgraduate,Single,36921.0,1,1,2,2013-07-28,497,74,17,1,12,3,1,4,38,2,2,0,3,7,6,0,0,0,0,0,0,0,0,497,497,6,38,2,3,4,1,2341,New Customers - Low Engagement and Value
821,1992,22,Postgraduate,Single,92859.0,0,0,0,2012-10-19,779,46,962,61,921,52,61,20,2077,1,5,4,12,2,22,0,0,0,0,0,0,0,0,779,779,22,2077,4,1,1,4,4114,At Risk Customers - Low Engagement
11084,1976,38,Postgraduate,Relationship,65104.0,0,1,1,2013-11-14,388,4,738,0,232,13,20,50,1053,2,3,5,7,7,16,0,0,0,0,0,1,1,0,388,388,16,1053,2,3,2,4,2324,New Customers - High Engagement and Value
8690,1962,52,Postgraduate,Relationship,86111.0,0,0,0,2013-04-19,597,73,399,28,756,36,40,126,1385,1,5,7,10,2,23,0,0,0,0,0,0,0,0,597,597,23,1385,3,2,1,4,3214,At Risk Customers - Low Engagement
2937,1974,40,Postgraduate,Single,68352.0,0,1,1,2013-08-28,466,47,614,16,132,43,33,33,871,3,8,5,9,6,23,0,0,0,0,0,0,0,0,466,466,23,871,2,3,1,3,2313,New Customers - High Engagement and Value
9701,1988,26,Postgraduate,Relationship,41883.0,1,0,1,2013-03-19,628,13,32,34,41,73,16,116,312,3,4,2,3,7,10,0,0,0,0,0,0,0,0,628,628,10,312,3,2,3,2,3232,At Risk Customers - Low Engagement
9949,1976,38,Postgraduate,Relationship,59809.0,0,2,2,2012-10-18,780,36,598,16,141,32,41,49,877,3,3,3,6,8,13,0,0,0,0,0,0,0,0,780,780,13,877,4,1,3,3,4133,At Risk Customers - Low Engagement
10837,1975,39,Postgraduate,Relationship,23957.0,1,0,1,2012-10-28,770,47,2,1,18,20,11,16,68,1,2,0,3,6,6,0,0,0,0,0,1,1,0,770,770,6,68,4,1,4,1,4141,At Risk Customers - Low Engagement
3120,1981,33,Postgraduate,Relationship,38547.0,1,0,1,2013-08-28,466,49,6,1,10,0,1,4,22,1,1,0,2,8,4,0,0,0,0,0,0,0,1,466,466,4,22,2,3,4,1,2341,New Customers - Low Engagement and Value
5885,1973,41,Postgraduate,Relationship,35688.0,2,1,3,2012-08-22,837,94,73,3,90,12,1,32,211,7,4,1,4,8,10,0,0,0,0,0,0,0,0,837,837,10,211,4,1,3,2,4132,At Risk Customers - Low Engagement
4050,1966,48,Postgraduate,Relationship,49605.0,0,0,0,2014-06-21,169,65,42,16,29,12,20,8,127,1,2,1,4,3,8,0,0,0,0,0,0,0,0,169,169,8,127,1,4,3,2,1432,New Customers - Low Engagement and Value
3830,1953,61,Postgraduate,Relationship,59354.0,0,2,2,2014-04-24,227,59,295,21,78,39,13,13,459,1,4,4,7,3,16,0,0,0,0,0,0,0,0,227,227,16,459,1,4,2,3,1423,New Customers - High Engagement and Value
7987,1969,45,Postgraduate,Relationship,65747.0,0,1,1,2014-07-03,157,96,346,17,48,23,13,13,460,4,8,1,6,6,16,0,0,0,1,0,0,1,0,157,157,16,460,1,4,2,3,1423,New Customers - High Engagement and Value
7798,1972,42,Postgraduate,Relationship,46344.0,0,1,1,2012-12-14,723,28,233,20,57,8,20,91,429,4,7,1,5,7,14,0,0,0,0,0,0,0,0,723,723,14,429,4,1,2,3,4123,At Risk Customers - Low Engagement
92,1988,26,Postgraduate,Single,34176.0,1,0,1,2014-12-05,2,12,5,7,24,19,14,20,89,4,3,0,4,6,8,0,0,0,0,0,0,0,0,2,2,8,89,1,4,3,2,1432,New Customers - Low Engagement and Value
7055,1952,62,Postgraduate,Relationship,61010.0,0,1,1,2012-09-10,818,57,888,0,57,0,0,76,1021,2,8,5,11,5,25,0,0,0,0,0,0,0,0,818,818,25,1021,4,1,1,3,4113,At Risk Customers - Low Engagement
10240,1949,65,Postgraduate,Relationship,69372.0,0,0,0,2013-02-19,656,10,997,26,269,34,13,42,1381,1,10,4,6,4,21,0,0,0,1,1,1,3,0,656,656,21,1381,3,2,1,4,3214,At Risk Customers - Low Engagement
3025,1958,56,Postgraduate,Single,49967.0,0,1,1,2013-08-07,487,4,212,6,69,4,12,3,306,3,6,1,5,7,13,0,0,0,0,0,0,0,0,487,487,13,306,2,3,3,2,2332,New Customers - Low Engagement and Value
9283,1978,36,Postgraduate,Single,60199.0,1,2,3,2013-12-09,363,49,8,1,7,2,0,0,18,1,0,0,3,4,4,0,0,0,0,0,0,0,0,363,363,4,18,2,3,4,1,2341,New Customers - Low Engagement and Value
9970,1977,37,Postgraduate,Relationship,55375.0,0,1,1,2013-10-17,416,3,42,11,57,10,28,14,162,1,1,1,6,2,9,0,0,0,0,0,0,0,0,416,416,9,162,2,3,3,2,2332,New Customers - Low Engagement and Value
2730,1955,59,Postgraduate,Single,80317.0,0,0,0,2013-08-20,474,64,536,11,387,149,91,57,1231,1,3,4,10,1,18,0,0,0,0,0,0,0,0,474,474,18,1231,2,3,2,4,2324,New Customers - High Engagement and Value
2795,1958,56,Postgraduate,Single,30523.0,2,1,3,2013-01-07,699,0,5,0,3,0,0,5,13,1,1,0,2,7,4,0,0,0,0,0,0,0,0,699,699,4,13,4,1,4,1,4141,At Risk Customers - Low Engagement
9260,1945,69,Postgraduate,Relationship,70356.0,0,0,0,2012-05-11,940,20,1349,16,249,43,16,33,1706,2,10,6,9,6,26,0,0,0,0,0,0,0,0,940,940,26,1706,4,1,1,4,4114,At Risk Customers - Low Engagement
8182,1984,30,Postgraduate,Relationship,23228.0,1,0,1,2014-05-01,220,91,53,3,49,7,4,5,121,4,3,0,4,8,8,0,0,0,0,0,0,0,0,220,220,8,121,1,4,3,2,1432,New Customers - Low Engagement and Value
10095,1975,39,Postgraduate,Single,74165.0,0,0,0,2013-01-05,701,9,1001,12,240,16,12,12,1293,1,5,4,10,2,20,0,0,0,0,0,0,0,0,701,701,20,1293,4,1,1,4,4114,At Risk Customers - Low Engagement
8475,1973,41,Postgraduate,Relationship,157243.0,0,1,1,2014-01-03,338,98,20,2,1582,1,2,1,1608,15,0,22,0,0,23,0,0,0,0,0,0,0,0,338,338,23,1608,1,4,1,4,1414,New Customers - High Engagement and Value
4370,1966,48,Postgraduate,Relationship,43482.0,2,1,3,2013-11-13,389,83,18,1,32,6,3,28,88,3,2,0,4,6,7,0,0,0,0,0,0,0,0,389,389,7,88,2,3,4,2,2342,New Customers - Low Engagement and Value
10573,1953,61,Postgraduate,Single,62551.0,0,0,0,2013-11-18,384,27,125,16,98,134,21,27,421,1,6,7,4,3,18,0,0,1,0,0,0,1,0,384,384,18,421,2,3,2,3,2323,New Customers - High Engagement and Value
3712,1959,55,Postgraduate,Single,52332.0,0,0,0,2013-08-28,466,63,212,5,33,7,0,2,259,1,3,2,6,4,12,0,0,0,1,0,0,1,0,466,466,12,259,2,3,3,2,2332,New Customers - Low Engagement and Value
6637,1988,26,Postgraduate,Single,66951.0,0,0,0,2013-02-11,664,46,277,162,305,173,76,124,1117,1,3,4,7,1,15,0,0,0,0,0,0,0,0,664,664,15,1117,3,2,2,4,3224,At Risk Customers - Low Engagement
3152,1957,57,Postgraduate,Relationship,26091.0,1,1,2,2014-02-25,285,84,15,10,19,8,17,20,89,3,2,1,3,5,7,0,0,0,0,0,0,0,0,285,285,7,89,1,4,4,2,1442,New Customers - Low Engagement and Value
5610,1965,49,Postgraduate,Relationship,33456.0,1,1,2,2014-04-21,230,58,7,3,10,8,1,7,36,2,1,0,3,7,5,0,0,0,0,0,0,0,0,230,230,5,36,1,4,4,1,1441,New Customers - Low Engagement and Value
6460,1982,32,Postgraduate,Relationship,28718.0,1,0,1,2013-07-13,512,78,12,4,6,11,8,16,57,2,2,0,3,8,6,0,0,0,0,0,0,0,0,512,512,6,57,2,3,4,1,2341,New Customers - Low Engagement and Value
1349,1970,44,Postgraduate,Relationship,50447.0,2,0,2,2014-04-21,230,4,85,7,24,2,3,27,148,1,3,1,3,6,8,0,0,0,0,0,0,0,0,230,230,8,148,1,4,3,2,1432,New Customers - Low Engagement and Value
1880,1959,55,Postgraduate,Relationship,53537.0,1,1,2,2014-01-30,311,17,81,0,6,0,0,6,93,2,2,1,3,5,7,0,0,0,0,0,0,0,0,311,311,7,93,1,4,4,2,1442,New Customers - Low Engagement and Value
641,1967,47,Postgraduate,Single,52074.0,0,1,1,2014-04-04,247,77,59,0,12,0,0,48,119,1,2,2,2,4,7,0,0,1,0,0,0,1,0,247,247,7,119,1,4,4,2,1442,New Customers - Low Engagement and Value
8717,1975,39,Postgraduate,Relationship,80427.0,0,1,1,2012-12-09,728,56,1149,71,449,69,71,26,1835,1,11,8,8,5,28,0,0,0,0,0,0,0,0,728,728,28,1835,4,1,1,4,4114,At Risk Customers - Low Engagement
10314,1948,66,Postgraduate,Relationship,83837.0,0,0,0,2012-12-16,721,79,847,66,119,86,89,111,1318,1,9,10,5,4,25,1,0,0,1,0,1,3,0,721,721,25,1318,4,1,1,4,4114,At Risk Customers - Low Engagement
10854,1970,44,Postgraduate,Relationship,38853.0,1,1,2,2014-05-23,198,90,29,0,14,0,0,2,45,2,2,0,3,7,6,0,0,0,0,0,0,0,0,198,198,6,45,1,4,4,1,1441,New Customers - Low Engagement and Value
10492,1959,55,Postgraduate,Relationship,38285.0,2,1,3,2014-06-24,166,96,2,0,5,2,0,1,10,1,0,0,3,2,4,0,0,0,0,0,0,0,0,166,166,4,10,1,4,4,1,1441,New Customers - Low Engagement and Value
6935,1951,63,Postgraduate,Relationship,78497.0,0,0,0,2013-01-12,694,44,207,26,447,75,0,223,978,1,5,7,12,2,25,1,0,0,0,0,0,1,0,694,694,25,978,4,1,1,3,4113,At Risk Customers - Low Engagement
7698,1976,38,Postgraduate,Relationship,51650.0,0,1,1,2014-11-05,32,81,152,3,22,2,5,7,191,1,4,1,4,5,10,0,0,0,0,0,0,0,0,32,32,10,191,1,4,3,2,1432,New Customers - Low Engagement and Value
3559,1988,26,Postgraduate,Relationship,16248.0,1,0,1,2014-10-05,63,77,12,11,10,3,12,9,57,3,2,1,3,6,7,0,0,0,0,0,0,0,0,63,63,7,57,1,4,4,1,1441,New Customers - Low Engagement and Value
10562,1946,68,Postgraduate,Relationship,66835.0,0,0,0,2013-09-28,435,21,620,26,195,34,17,141,1033,1,6,4,13,2,24,0,0,0,0,0,0,0,0,435,435,24,1033,2,3,1,3,2313,New Customers - High Engagement and Value
10796,1984,30,Postgraduate,Relationship,30477.0,1,0,1,2014-01-22,319,16,47,1,6,0,0,12,66,1,1,1,3,6,6,0,0,0,0,0,0,0,0,319,319,6,66,1,4,4,1,1441,New Customers - Low Engagement and Value
2563,1961,53,Undergraduate,Relationship,28249.0,0,0,0,2014-06-15,175,80,1,9,7,2,14,10,43,1,2,0,3,6,6,0,0,0,0,0,0,0,0,175,175,6,43,1,4,4,1,1441,New Customers - Low Engagement and Value
3518,1983,31,Postgraduate,Relationship,25271.0,1,0,1,2012-05-12,939,45,10,1,18,10,4,7,50,1,1,1,2,9,5,0,0,0,0,0,0,0,0,939,939,5,50,4,1,4,1,4141,At Risk Customers - Low Engagement
5823,1970,44,Postgraduate,Single,32303.0,0,1,1,2014-08-03,126,63,35,0,2,0,0,2,39,2,1,0,4,5,6,0,0,0,0,0,0,0,0,126,126,6,39,1,4,4,1,1441,New Customers - Low Engagement and Value
3934,1966,48,Postgraduate,Relationship,61286.0,0,1,1,2013-02-08,667,34,356,0,107,19,9,117,608,2,7,1,8,5,17,0,0,0,0,0,0,0,0,667,667,17,608,3,2,2,3,3223,At Risk Customers - Low Engagement
6982,1976,38,Postgraduate,Relationship,74068.0,0,0,0,2013-03-19,628,14,783,30,537,140,76,15,1581,1,4,10,9,2,24,0,0,0,0,0,0,0,0,628,628,24,1581,3,2,1,4,3214,At Risk Customers - Low Engagement
6431,1964,50,Postgraduate,Relationship,45759.0,1,1,2,2013-02-23,652,13,42,1,18,3,0,4,68,2,2,0,3,7,6,0,0,0,0,0,0,0,0,652,652,6,68,3,2,4,1,3241,At Risk Customers - Low Engagement
9733,1978,36,Undergraduate,Relationship,24882.0,1,0,1,2012-09-09,819,52,1,4,10,29,0,36,80,1,1,1,2,6,5,0,0,1,0,0,0,1,0,819,819,5,80,4,1,4,2,4142,At Risk Customers - Low Engagement
5602,1989,25,Postgraduate,Relationship,66973.0,0,0,0,2013-05-17,569,98,466,22,432,147,113,102,1282,1,8,7,12,3,28,0,0,0,0,0,0,0,0,569,569,28,1282,3,2,1,4,3214,At Risk Customers - Low Engagement
7829,1900,114,Postgraduate,Single,36640.0,1,0,1,2013-09-26,437,99,15,6,8,7,4,25,65,1,2,1,2,5,6,0,0,0,0,0,0,0,1,437,437,6,65,2,3,4,1,2341,New Customers - Low Engagement and Value
1324,1988,26,Postgraduate,Relationship,38872.0,1,0,1,2013-05-30,556,93,23,3,21,3,19,22,91,2,3,0,3,8,7,0,0,0,0,0,0,0,0,556,556,7,91,3,2,4,2,3242,At Risk Customers - Low Engagement
326,1973,41,Postgraduate,Relationship,51148.0,1,1,2,2013-02-18,657,38,235,6,45,8,9,12,315,4,5,1,6,6,13,0,0,0,0,0,0,0,0,657,657,13,315,3,2,3,2,3232,At Risk Customers - Low Engagement
7224,1977,37,Postgraduate,Relationship,31353.0,1,1,2,2013-12-29,343,24,10,0,10,3,1,7,31,2,1,1,2,8,5,0,0,0,0,0,0,0,0,343,343,5,31,2,3,4,1,2341,New Customers - Low Engagement and Value
6999,1980,34,Postgraduate,Relationship,69661.0,0,0,0,2014-05-13,208,80,656,16,106,32,16,8,834,1,7,3,12,3,23,0,0,0,0,0,0,0,0,208,208,23,834,1,4,1,3,1413,New Customers - High Engagement and Value
9938,1954,60,Postgraduate,Relationship,80067.0,0,0,0,2013-09-19,444,82,519,17,813,27,173,51,1600,1,4,6,6,2,17,0,0,0,0,1,0,1,0,444,444,17,1600,2,3,2,4,2324,New Customers - High Engagement and Value
6422,1954,60,Postgraduate,Relationship,86718.0,0,0,0,2013-01-17,689,20,344,189,482,50,33,172,1270,1,5,6,5,2,17,0,0,0,0,0,0,0,0,689,689,17,1270,4,1,2,4,4124,At Risk Customers - Low Engagement
3182,1973,41,Postgraduate,Single,46854.0,1,1,2,2014-03-31,251,81,96,1,79,7,1,79,263,6,5,1,3,8,10,0,0,1,0,0,1,2,0,251,251,10,263,1,4,3,2,1432,New Customers - Low Engagement and Value
7300,1952,62,Postgraduate,Single,69142.0,0,1,1,2014-06-29,161,50,448,4,34,6,4,39,535,3,8,1,7,5,17,0,0,0,1,0,0,1,0,161,161,17,535,1,4,2,3,1423,New Customers - High Engagement and Value
10424,1968,46,Postgraduate,Single,75922.0,0,0,0,2013-09-12,451,60,265,138,553,224,23,92,1295,1,4,4,9,1,18,0,0,0,0,0,0,0,0,451,451,18,1295,2,3,2,4,2324,New Customers - High Engagement and Value
8727,1978,36,Postgraduate,Single,63693.0,0,1,1,2013-10-14,419,63,587,43,337,42,87,54,1150,3,11,6,9,6,27,0,0,0,0,0,0,0,0,419,419,27,1150,2,3,1,4,2314,New Customers - High Engagement and Value
2798,1977,37,Postgraduate,Relationship,102160.0,0,0,0,2012-02-11,1030,54,763,29,138,76,176,58,1240,0,7,9,10,4,27,1,0,0,1,1,1,4,0,1030,1030,27,1240,4,1,1,4,4114,At Risk Customers - Low Engagement
1030,1965,49,Postgraduate,Single,40637.0,1,1,2,2013-07-17,508,72,22,0,13,0,0,3,38,2,1,0,3,7,5,0,0,0,0,0,0,0,0,508,508,5,38,2,3,4,1,2341,New Customers - Low Engagement and Value
624,1984,30,Postgraduate,Single,18890.0,0,0,0,2012-10-11,787,5,6,4,1,7,2,15,35,1,0,1,2,6,4,0,0,1,0,0,1,2,0,787,787,4,35,4,1,4,1,4141,At Risk Customers - Low Engagement
5176,1988,26,Postgraduate,Relationship,29604.0,1,0,1,2013-08-12,482,88,7,6,13,7,6,14,53,1,1,0,3,9,5,0,0,1,0,0,0,1,0,482,482,5,53,2,3,4,1,2341,New Customers - Low Engagement and Value
5552,1963,51,Postgraduate,Single,48721.0,1,1,2,2013-05-13,573,50,81,18,113,47,13,21,293,6,4,2,5,6,12,0,0,0,0,0,0,0,0,573,573,12,293,3,2,3,2,3232,At Risk Customers - Low Engagement
868,1966,48,Postgraduate,Relationship,44794.0,0,1,1,2014-08-06,123,99,54,0,7,0,0,4,65,1,2,0,3,6,6,0,0,0,0,0,0,0,0,123,123,6,65,1,4,4,1,1441,New Customers - Low Engagement and Value
380,1954,60,Postgraduate,Single,64497.0,0,1,1,2012-10-09,789,17,1170,48,320,42,32,192,1804,5,11,4,9,8,25,0,0,1,0,0,1,2,0,789,789,25,1804,4,1,1,4,4114,At Risk Customers - Low Engagement
2677,1956,58,Postgraduate,Relationship,46097.0,0,1,1,2013-03-31,616,11,72,24,68,65,4,8,241,5,3,1,6,4,11,0,0,0,0,0,0,0,0,616,616,11,241,3,2,3,2,3232,At Risk Customers - Low Engagement
6521,1954,60,Postgraduate,Relationship,77972.0,0,0,0,2014-03-18,264,18,613,22,319,33,102,12,1101,1,4,6,9,1,20,0,0,0,0,0,0,0,0,264,264,20,1101,1,4,1,4,1414,New Customers - High Engagement and Value
6927,1968,46,Postgraduate,Relationship,44377.0,1,1,2,2012-05-10,941,70,224,0,30,0,0,10,264,8,5,1,5,8,12,0,0,0,0,0,0,0,0,941,941,12,264,4,1,3,2,4132,At Risk Customers - Low Engagement
2877,1974,40,Postgraduate,Relationship,46014.0,1,1,2,2013-01-21,685,21,410,0,59,19,9,44,541,10,7,1,8,7,17,0,0,0,0,0,0,0,0,685,685,17,541,3,2,2,3,3223,At Risk Customers - Low Engagement
0,1985,29,Postgraduate,Relationship,70951.0,0,0,0,2013-04-05,611,66,239,10,554,254,87,54,1198,1,3,4,9,1,17,0,0,0,0,0,0,0,0,611,611,17,1198,3,2,2,4,3224,At Risk Customers - Low Engagement
1584,1977,37,Postgraduate,Relationship,41443.0,1,0,1,2014-01-04,337,79,171,7,171,25,19,89,482,6,8,1,5,8,15,0,0,0,0,0,0,0,0,337,337,15,482,1,4,2,3,1423,New Customers - High Engagement and Value
7264,1978,36,Postgraduate,Single,52195.0,2,1,3,2014-12-05,2,2,12,0,4,0,0,1,17,1,1,0,2,8,4,0,0,0,0,0,0,0,0,2,2,4,17,1,4,4,1,1441,New Customers - Low Engagement and Value
6274,1948,66,Postgraduate,Relationship,83790.0,0,0,0,2013-11-15,387,81,1076,16,417,42,48,16,1615,1,8,10,6,3,25,0,0,0,1,1,0,2,0,387,387,25,1615,2,3,1,4,2314,New Customers - High Engagement and Value
1377,1954,60,Postgraduate,Single,44551.0,0,1,1,2013-08-31,463,24,182,4,33,0,0,66,285,2,4,1,5,7,11,0,0,0,0,0,0,0,0,463,463,11,285,2,3,3,2,2332,New Customers - Low Engagement and Value
454,1980,34,Postgraduate,Relationship,69508.0,1,0,1,2012-11-14,753,48,824,32,162,42,32,43,1135,2,11,4,11,6,27,0,0,0,0,0,0,0,0,753,753,27,1135,4,1,1,4,4114,At Risk Customers - Low Engagement
1755,1988,26,Postgraduate,Relationship,45204.0,1,0,1,2014-11-04,33,93,30,11,25,29,1,18,114,1,1,1,4,3,7,0,0,0,0,0,0,0,0,33,33,7,114,1,4,4,2,1442,New Customers - Low Engagement and Value
2075,1969,45,Postgraduate,Relationship,72460.0,0,0,0,2013-11-14,388,56,377,10,540,80,30,10,1047,1,3,5,7,1,16,0,0,0,0,0,0,0,0,388,388,16,1047,2,3,2,3,2323,New Customers - High Engagement and Value
4785,1970,44,Postgraduate,Relationship,77622.0,0,2,2,2014-04-14,237,3,520,7,154,19,0,14,714,2,6,3,11,3,21,0,0,0,0,0,0,0,0,237,237,21,714,1,4,1,3,1413,New Customers - High Engagement and Value
9076,1980,34,Postgraduate,Relationship,30732.0,1,0,1,2013-05-01,585,44,155,1,25,0,1,3,185,4,4,1,4,8,10,0,0,0,0,0,0,0,0,585,585,10,185,3,2,3,2,3232,At Risk Customers - Low Engagement
7079,1962,52,Postgraduate,Single,63887.0,0,1,1,2012-08-09,850,38,897,23,207,15,11,92,1245,5,9,6,12,6,28,0,0,0,0,0,0,0,0,850,850,28,1245,4,1,1,4,4114,At Risk Customers - Low Engagement
4653,1978,36,Postgraduate,Relationship,42011.0,1,0,1,2013-03-26,621,46,131,0,16,2,1,39,189,4,3,1,4,8,9,0,0,0,0,0,0,0,0,621,621,9,189,3,2,3,2,3232,At Risk Customers - Low Engagement
7375,1976,38,Postgraduate,Relationship,51369.0,0,1,1,2012-10-25,773,84,297,7,79,0,11,182,576,2,8,2,4,8,15,0,0,0,0,0,0,0,0,773,773,15,576,4,1,2,3,4123,At Risk Customers - Low Engagement
709,1952,62,Postgraduate,Single,51537.0,0,1,1,2012-09-12,816,27,787,20,204,0,0,92,1103,3,2,2,11,8,16,0,0,0,0,0,0,0,0,816,816,16,1103,4,1,2,4,4124,At Risk Customers - Low Engagement
460,1972,42,Postgraduate,Relationship,79930.0,0,0,0,2012-08-08,851,72,792,86,740,67,51,17,1753,1,3,5,8,2,17,0,0,0,0,0,0,0,0,851,851,17,1753,4,1,2,4,4124,At Risk Customers - Low Engagement
3726,1986,28,Postgraduate,Relationship,34320.0,1,0,1,2014-02-16,294,66,4,1,9,3,0,0,17,1,1,0,2,8,4,0,0,0,0,0,0,0,0,294,294,4,17,1,4,4,1,1441,New Customers - Low Engagement and Value
6798,1966,48,Postgraduate,Single,37070.0,1,1,2,2013-03-20,627,30,231,7,137,4,15,39,433,9,5,1,8,7,15,0,0,0,0,0,1,1,0,627,627,15,433,3,2,2,3,3223,At Risk Customers - Low Engagement
5341,1962,52,Postgraduate,Single,81975.0,0,1,1,2013-05-01,585,2,983,76,184,180,138,27,1588,1,6,3,4,7,14,0,0,0,0,1,0,1,0,585,585,14,1588,3,2,2,4,3224,At Risk Customers - Low Engagement
1606,1971,43,Postgraduate,Relationship,38590.0,1,0,1,2013-05-15,571,65,3,1,8,4,3,3,22,1,1,0,2,8,4,0,0,0,0,0,0,0,0,571,571,4,22,3,2,4,1,3241,At Risk Customers - Low Engagement
9617,1951,63,Postgraduate,Single,15033.0,0,0,0,2014-04-16,235,37,0,4,5,6,0,4,19,1,1,0,3,3,5,0,0,0,0,0,0,0,0,235,235,5,19,1,4,4,1,1441,New Customers - Low Engagement and Value
3233,1965,49,Postgraduate,Relationship,62745.0,0,1,1,2013-03-23,624,89,562,21,464,28,10,32,1117,3,7,8,11,5,27,0,0,0,0,0,0,0,0,624,624,27,1117,3,2,1,4,3214,At Risk Customers - Low Engagement
89,1975,39,Postgraduate,Relationship,22212.0,1,0,1,2013-09-12,451,49,5,9,20,6,8,21,69,2,2,0,4,6,7,0,0,0,0,0,0,0,0,451,451,7,69,2,3,4,1,2341,New Customers - Low Engagement and Value
2936,1982,32,Postgraduate,Relationship,23661.0,1,0,1,2013-04-12,604,46,18,0,4,0,0,1,23,1,1,0,3,7,5,0,0,0,0,0,0,0,0,604,604,5,23,3,2,4,1,3241,At Risk Customers - Low Engagement
9449,1958,56,Postgraduate,Single,79761.0,0,1,1,2013-04-10,606,32,415,5,124,15,35,11,605,1,5,2,11,3,19,0,0,0,0,0,0,0,0,606,606,19,605,3,2,2,3,3223,At Risk Customers - Low Engagement
7297,1973,41,Postgraduate,Single,7500.0,1,0,1,2013-12-26,346,54,5,3,10,12,7,20,57,4,3,1,3,7,8,0,0,0,0,0,0,0,0,346,346,8,57,2,3,3,1,2331,New Customers - Low Engagement and Value
11004,1893,121,Postgraduate,Single,60182.0,0,1,1,2014-05-17,204,23,8,0,5,7,0,2,22,1,1,0,2,4,4,0,0,0,0,0,0,0,0,204,204,4,22,1,4,4,1,1441,New Customers - Low Engagement and Value
313,1968,46,Postgraduate,Single,73455.0,0,0,0,2013-10-28,405,98,901,61,757,186,163,20,2088,1,6,5,10,3,22,0,0,0,1,0,0,1,0,405,405,22,2088,2,3,1,4,2314,New Customers - High Engagement and Value
